name	pool_size	runtime_sec
pairs_556aae2	1010	93.68
pairs_558e96b	1010	93.77
pairs_581e8c8	991	94.83
pairs_5aca330	1011	95.72
pairs_5acfb24	1018	84.53
pairs_5c4e1c7	1001	92.55
pairs_608e4a3	1014	89.39
pairs_60ece54	1000	88.66
pairs_64b9038	1003	85.35
pairs_652cf23	1016	93.75
pairs_65f413a	1002	83.11
pairs_6dcde33	992	80.25
pairs_71fd8a3	989	91.53
pairs_780b327	997	95.31
pairs_7c1b2db	986	91.82000000000001
pairs_7c215a1	1013	93.69999999999999
pairs_7ca0e2c	1021	88.44
pairs_7f7bba4	1008	91.49000000000001
pairs_8d07924	1019	79.35000000000001
pairs_907b63c	995	92.18
pairs_9138a71	1002	77.64
pairs_92bdae4	1020	95.64000000000001
pairs_959067d	996	88.03
pairs_96efe9b	984	88.85000000000001
pairs_98e2bd9	983	95.11
pairs_9b21baa	1015	95.49
pairs_9cbba55	989	87.85
pairs_9fc1045	1000	89.14999999999999
pairs_a3d126f	1001	84.09
pairs_a72a25c	1003	89.75
pairs_a7e508d	1004	92.27000000000001
pairs_a7fc9bd	984	93.02000000000001
pairs_a8ecbed	996	95.13
pairs_aa65a99	1023	95.64000000000001
pairs_abbe828	992	94.53999999999999
pairs_ace0f0c	1020	94.80000000000001
pairs_ad1b394	1002	84.38
pairs_ae6ceab	986	76.45
pairs_afe2626	1022	86.77
pairs_b0ee5c6	1015	92.34
pairs_b58dd9b	1013	96.11
pairs_b671079	999	93.93
pairs_b8f143e	991	81.78999999999999
pairs_be5a3b0	1020	89.08000000000001
pairs_bef4e81	1021	93.69999999999999
pairs_c3d568c	990	76.02
pairs_c66590d	995	89.46000000000001
pairs_c751f67	1008	90.46000000000001
pairs_c75c53b	985	90.53
pairs_ca5fe99	985	75.75
pairs_cc47f06	987	75.38
pairs_ccf4d4b	1013	96.41000000000001
pairs_cd496e6	1009	95.52
pairs_ce4a0c4	994	93.04
pairs_cf1d4f8	994	93.78
pairs_d4f371f	1019	93.57000000000001
pairs_db16f99	1010	78.96000000000001
pairs_de02a55	995	95.18
pairs_e24933d	992	95.33000000000001
pairs_e40ec6c	984	88.13
pairs_e8e9c95	1003	96.05000000000001
pairs_ea94ad2	1000	81.76
pairs_eef432e	1006	95.83
pairs_f04ba03	1014	92.92999999999999
pairs_f0fd7e6	1005	89.52000000000001
pairs_f128c4a	993	88.53999999999999
pairs_f3d31e5	990	93.01
pairs_f4654d4	1017	92.77
pairs_01ea412	1493	225.73999999999998
pairs_042175d	1494	184.3
pairs_0debcd8	1493	198.26
pairs_118fb5e	1472	171.92000000000002
pairs_164dd11	1486	194.10000000000002
pairs_19752ca	1477	172.19
pairs_1b9e10d	1467	189.36999999999998
pairs_269a960	1464	182.89999999999998
pairs_2a43f50	1465	197.6
pairs_3491fd3	1478	169.14000000000001
pairs_34ea327	1480	197.62
pairs_35ac0bd	1464	195.35999999999999
pairs_411152c	1478	180.01999999999998
pairs_510f619	1498	170.47
pairs_5c90e5b	1484	199.48
pairs_6006d0c	1528	184.16
pairs_64470e3	1527	170.54000000000002
pairs_6a63f82	1488	176.3
pairs_6adfd6b	1506	172.47
pairs_6bcdaa9	1520	198.39
pairs_6db7054	1494	187.89000000000001
pairs_7004463	1515	175.32
pairs_72b3baf	1468	169.01999999999998
pairs_78513a9	1524	173.51
pairs_8985e61	1459	196.43
pairs_8b73502	1463	196.93
pairs_9560c2f	1497	196.29999999999998
pairs_9e3baa3	1481	171.22
pairs_a3d6e9b	1509	170.06
pairs_b205094	1524	181.89
pairs_b3d9c77	1469	169.95999999999998
pairs_b73916b	1517	181.70999999999998
pairs_b80c832	1495	198.01999999999998
pairs_bbd3a24	1527	197.20999999999998
pairs_be19d91	1531	170.18
pairs_c15e24b	1467	169.79
pairs_c5ecfa4	1477	192.75
pairs_c9c4120	1468	172.10999999999999
pairs_dd31ebd	1470	182.2
pairs_df1094b	1482	169.12
pairs_e141b68	1529	171.5
pairs_e489718	1520	176.48999999999998
pairs_eae262e	1499	170.35999999999999
pairs_ed4129b	1461	193.88
pairs_ef3686c	1514	199.63
pairs_f49fa72	1515	188.88
pairs_fb775c6	1515	179.01999999999998
pools_2k_42f9395	1525	198.64999999999998
pools_5k_0dca0b7	5072	3090.14
pools_5k_38b999f	5072	3078.05
pools_5k_76f3394	5074	3087.64
pools_5k_a73c42c	5073	3078.33
pools_5k_254dd2d	5086	3106.7999999999997
pools_5k_392d6cb	5086	3065.3
pools_5k_438a91e	5087	2998.66
pools_5k_62c5cbc	5086	2990.8799999999997
pools_5k_9f66e4e	5103	3086.51
pools_5k_a3176b3	5102	3049.23
pools_5k_dc21068	5103	3063.08
pools_5k_de733f0	5103	3077.08
pools_5k_03752e2	5074	3083.08
pools_5k_9160600	5074	3068.41
pools_5k_bbbce85	5075	3087.0899999999997
pairs_0092162	577	75.33
pairs_022cec1	593	53.050000000000004
pairs_03d2b7e	614	58.15
pairs_04e2834	583	54.48
pairs_051f03f	590	54.6
pairs_057b364	570	49.94
pairs_06cd023	588	54.04
pairs_06fa54a	603	57.78
pairs_0752ef5	584	54.59
pairs_07938c8	586	48.58
pairs_07d62f2	593	57.04
pairs_0849c70	587	57.78
pairs_085e45b	605	56.22
pairs_099bba8	594	54.98
pairs_0b35a50	581	46.56
pairs_0ccb096	598	55.13
pairs_114057b	612	49.57
pairs_11cf082	602	47.29
pairs_1330230	616	46.95
pairs_1525acb	612	58.08
pairs_1580f13	602	58.33
pairs_15c7a6e	571	55.21
pairs_16d3c6b	573	53.66
pairs_172b339	593	55.04
pairs_199d420	580	47.239999999999995
pairs_19c7bed	607	51.9
pairs_1c4bc90	588	57.56999999999999
pairs_1e3ca97	581	55.4
pairs_1ec2a55	608	46.86
pairs_1fa061e	611	50.459999999999994
pairs_216a77a	602	47.449999999999996
pairs_228fcad	603	58.41
pairs_22ffd5b	585	55.3
pairs_232bd0a	583	57.44
pairs_27110be	608	57.8
pairs_28ddeeb	573	49.56
pairs_2902de2	599	50.56999999999999
pairs_29ad334	570	56.739999999999995
pairs_29cdae4	569	56.489999999999995
pairs_29e64e0	584	56.2
pairs_2a7445c	585	55.4
pairs_2ad57bc	617	49.32
pairs_2b46905	617	58.79
pairs_2c2c9f5	589	52.72
pairs_2c397eb	610	53.68
pairs_2e44d51	617	49.14
pairs_30defe3	594	56.25
pairs_31b05a3	584	55.84
pairs_35594e8	573	46.660000000000004
pairs_3a6aa33	610	47.43
pairs_3d88dce	576	50.0
pairs_3dd8382	587	57.71
pairs_3e8894c	611	58.18000000000001
pairs_3eed0b4	606	55.81
pairs_3f9eaab	597	55.480000000000004
pairs_4121326	593	49.99
pairs_4390da6	604	57.92
pairs_43d065b	592	57.6
pairs_441d765	582	50.56
pairs_44a5a3c	576	55.919999999999995
pairs_45116c5	615	50.67
pairs_451346f	573	53.78
pairs_4597f34	579	49.62
pairs_45b5434	575	54.53
pairs_46e0b7c	612	56.47
pairs_48075bd	571	46.5
pairs_4dce1d0	591	55.69
pairs_4e2cf18	578	46.91
pairs_4fec076	594	57.31
pairs_50035a4	579	48.8
pairs_5086a49	575	54.949999999999996
pairs_5151b1b	609	47.410000000000004
pairs_515663d	579	47.65
pairs_51a2e87	600	46.709999999999994
pairs_51f52e6	580	56.54
pairs_5220c56	591	53.7
pairs_549de22	568	53.35
pairs_54cd2d7	596	54.43
pairs_54ee561	608	54.47
pairs_562c778	615	53.74
pairs_57c9364	594	56.25
pairs_584b948	604	49.4
pairs_58b91cd	587	46.15
pairs_594c2b8	613	56.239999999999995
pairs_5a4ed58	608	50.43
pairs_5b04338	589	46.599999999999994
pairs_5b78fa7	579	51.32
pairs_5c5eddc	592	56.9
pairs_5d329d9	576	53.88
pairs_622da05	583	55.150000000000006
pairs_63cfb1c	611	54.53
pairs_6408d79	593	46.809999999999995
pairs_64be61f	616	58.03
pairs_6651efc	571	47.11
pairs_667405e	609	48.4
pairs_691c0c1	574	55.519999999999996
pairs_697eb54	617	56.64
pairs_6af692c	584	48.39
pairs_6ba7da7	568	50.11
pairs_6c8d5b6	612	57.14
pairs_6dbe744	585	56.17999999999999
pairs_6dc7a39	615	58.67
pairs_6e02879	582	52.64
pairs_6f9ddc9	597	56.31
pairs_6fd89b8	569	55.55
pairs_70c0230	611	47.18
pairs_714a8b2	576	55.349999999999994
pairs_728a704	603	57.52
pairs_73eb1f2	576	50.16
pairs_7581408	606	56.379999999999995
pairs_767408d	592	57.75
pairs_77842d5	597	49.82
pairs_77bfdcb	582	52.42
pairs_77de792	584	46.71
pairs_78cd5ad	618	55.7
pairs_799628b	584	46.71
pairs_79f173e	612	58.33
pairs_7a47e47	600	49.5
pairs_7b7c6ce	611	47.03
pairs_8159291	574	50.68
pairs_8178f30	568	49.7
pairs_8215c9c	595	52.17
pairs_837391b	601	56.209999999999994
pairs_84df1b3	584	54.260000000000005
pairs_85a3037	618	46.589999999999996
pairs_867de3b	604	56.81999999999999
pairs_86d99e7	579	46.3
pairs_8711aa9	572	52.51
pairs_873fa75	578	53.92
pairs_87955a7	572	56.370000000000005
pairs_8870a27	595	46.47
pairs_8b7e9be	580	52.6
pairs_8bf64b5	577	55.300000000000004
pairs_8c5bf3f	574	57.010000000000005
pairs_8de2562	578	56.980000000000004
pairs_8f6feec	612	46.92
pairs_8f9a042	614	57.26
pairs_911518d	582	55.43
pairs_923f55e	613	50.97
pairs_9288a0d	588	49.49
pairs_93d45f9	583	56.84
pairs_96e77e8	571	54.52
pairs_9a2a845	576	46.339999999999996
pairs_9b36a52	590	56.82000000000001
pairs_9bfb8f5	570	55.040000000000006
pairs_9e92d4f	586	57.89
pairs_9ebf700	611	49.43
pairs_9f80a61	612	47.77
pairs_9faefaa	570	57.14
pairs_a06d92f	603	48.3
pairs_a1d2324	617	53.980000000000004
pairs_a375470	618	49.98
pairs_a41b54f	613	55.94
pairs_a526edc	589	46.830000000000005
pairs_a626a28	596	56.59
pairs_a6382c9	582	51.940000000000005
pairs_a6862e6	599	47.28
pairs_a7233e1	577	56.56
pairs_a82d647	567	56.24
pairs_a893385	590	56.15
pairs_a975826	585	57.550000000000004
pairs_a97e3f3	587	57.120000000000005
pairs_aa76f7b	572	53.66
pairs_aaa47e6	608	48.89
pairs_ac01a9a	591	52.29
pairs_ad39813	573	54.44
pairs_ad5520b	590	54.43000000000001
pairs_ae31eee	589	51.35
pairs_b148a94	578	46.019999999999996
pairs_b1cceac	582	53.79
pairs_b2be357	597	56.660000000000004
pairs_b3af518	608	50.25
pairs_b3b98ab	601	48.02
pairs_b491fc8	570	46.37
pairs_b4cafa5	589	56.8
pairs_b78df68	607	46.900000000000006
pairs_b84f041	579	57.650000000000006
pairs_b923a7a	601	50.92
pairs_b937cde	584	57.18
pairs_bc2e5d2	603	56.22
pairs_bcab503	602	46.29
pairs_be02f61	594	55.25
pairs_be0a8eb	582	47.98
pairs_c1e67dc	599	57.209999999999994
pairs_c2b9b02	618	49.300000000000004
pairs_c3062ed	605	56.099999999999994
pairs_c382552	574	46.78
pairs_c430809	568	57.19
pairs_c4ac434	618	46.559999999999995
pairs_c82e076	587	57.39
pairs_c92b11d	579	54.35
pairs_c978408	606	51.47
pairs_cb6a8ad	582	46.190000000000005
pairs_cb6c38e	596	53.96
pairs_cc990d5	588	48.68
pairs_cd84c00	575	50.959999999999994
pairs_cd91312	602	56.519999999999996
pairs_cec5ba4	572	48.82
pairs_cf02241	614	57.900000000000006
pairs_d04ebc7	578	49.01
pairs_d0c24d7	568	57.660000000000004
pairs_d104a0b	596	57.96
pairs_d2c2980	597	53.62
pairs_d30e233	613	56.24
pairs_d3692dd	593	46.35
pairs_d52ae92	581	52.47
pairs_d766714	613	58.55
pairs_d7abfb0	597	57.05
pairs_d8a66b2	615	50.28
pairs_d9d60bf	614	56.57
pairs_daf6a33	609	47.099999999999994
pairs_db74d4b	601	58.019999999999996
pairs_dc3ab2b	604	46.620000000000005
pairs_dc437ec	606	58.21
pairs_dc6ba2c	574	54.58
pairs_deca588	582	53.53
pairs_df7f1a4	586	56.599999999999994
pairs_e22e03c	590	48.79
pairs_e30642e	583	53.43
pairs_e3b45dc	581	57.519999999999996
pairs_e45214f	591	52.190000000000005
pairs_e4533bf	597	56.480000000000004
pairs_e520b8e	618	51.48
pairs_e587467	574	56.699999999999996
pairs_e6791fa	607	58.84
pairs_e719781	609	53.39
pairs_e774cd9	597	52.12
pairs_e837896	602	55.36
pairs_e953ee5	596	57.17
pairs_ea27acd	567	48.089999999999996
pairs_ef5f943	578	48.21
pairs_f0182af	614	53.13
pairs_f180e02	574	56.44
pairs_f683791	600	50.99
pairs_fb0b259	595	48.72
pairs_fd93fc6	577	47.22
pairs_fea8c7f	607	47.0
pools_2k_09ffa33	2039	370.94
pools_2k_1361f7c	2038	354.2
pools_2k_1f3d8ee	2036	352.28999999999996
pools_2k_1fb2cf3	2035	342.09
pools_2k_1fb6a4e	2036	345.64000000000004
pools_2k_2110258	2034	347.11
pools_2k_3194ed4	2036	353.46000000000004
pools_2k_35fc90c	2036	353.66999999999996
pools_2k_38dbd24	2036	350.07
pools_2k_3feca35	2037	357.96
pools_2k_471f194	2037	345.26
pools_2k_5c373dc	2038	355.07
pools_2k_612efb3	2039	335.06
pools_2k_64dd978	2039	339.8
pools_2k_703e15c	2035	353.47
pools_2k_70e4d28	2037	351.22
pools_2k_741f715	2035	343.0
pools_2k_7726821	2036	357.79
pools_2k_7793859	2039	346.16
pools_2k_8a9191c	2038	320.83
pools_2k_acabb6f	2037	355.70000000000005
pools_2k_b16d087	2038	350.21999999999997
pools_2k_d882534	2037	332.09
pools_2k_e090b2c	2036	350.52
pools_2k_f5e7e90	2035	334.95000000000005
pairs_8682913	2097	560.16
pools_2k_0153030	2094	544.49
pools_2k_0803b2d	2094	520.95
pools_2k_12aa322	2096	542.42
pools_2k_155e359	2097	549.02
pools_2k_1a22903	2095	547.0
pools_2k_28370b6	2094	536.77
pools_2k_347d888	2096	546.93
pools_2k_467966e	2094	541.23
pools_2k_46d4795	2094	551.1
pools_2k_4a2593a	2094	548.59
pools_2k_53bde58	2095	536.37
pools_2k_6ceabe4	2096	542.8100000000001
pools_2k_8024d12	2095	541.51
pools_2k_952dcbf	2094	542.84
pools_2k_9b5f515	2096	557.2099999999999
pools_2k_a29172c	2095	541.76
pools_2k_a6d7566	2095	533.22
pools_2k_bd6c929	2097	554.83
pools_2k_d38a851	2096	536.23
pools_2k_db6af54	2094	558.52
pools_2k_e8490f9	2097	555.04
pools_2k_f0eb5f8	2094	551.16
pairs_9189bb3	2112	572.62
pools_2k_02b46ec	2110	532.29
pools_2k_0af5b02	2112	535.56
pools_2k_2a10292	2110	549.45
pools_2k_2c5fb7e	2110	535.28
pools_2k_35fad2d	2110	555.23
pools_2k_541430e	2111	542.03
pools_2k_55b444a	2110	528.9499999999999
pools_2k_61bee51	2110	527.4499999999999
pools_2k_8b28532	2111	535.99
pools_2k_8b3c462	2111	528.62
pools_2k_8cd1196	2112	547.74
pools_2k_98659cc	2112	544.41
pools_2k_abafc07	2111	549.64
pools_2k_c014d8e	2109	529.35
pools_2k_cb3d2b7	2110	535.95
pools_2k_d515402	2112	541.18
pools_2k_d6dd281	2112	524.79
pools_2k_d8d4ad2	2111	516.85
pools_2k_e16d0e3	2111	548.17
pools_2k_e65ec45	2111	558.87
pools_2k_e78a4f7	2110	548.71
pools_2k_f087e90	2109	517.89
pools_3k_0dd82b4	3089	1210.75
pools_3k_1c8274f	3089	1208.3100000000002
pools_3k_27ed94f	3089	1209.03
pools_3k_3122bf9	3086	1203.95
pools_3k_3546bec	3087	1192.46
pools_3k_41f364c	3087	1225.64
pools_3k_62f46b8	3090	1183.53
pools_3k_c2610e6	3086	1191.1399999999999
pools_3k_f0b18f4	3088	1195.3700000000001
pools_3k_f36f47a	3087	1210.97
pairs_0519482	1157	157.28
pairs_055e233	1154	143.1
pairs_05db9aa	1184	130.15
pairs_072caaf	1144	139.62
pairs_0d6941b	1163	125.91
pairs_0db13cf	1171	139.69
pairs_104c1b0	1160	145.58
pairs_11cd29c	1176	120.65
pairs_1621fd2	1141	136.45
pairs_192bc33	1162	138.73
pairs_1f0c807	1168	140.95
pairs_20be033	1179	141.77
pairs_21351b3	1176	144.66
pairs_25f1df8	1156	142.9
pairs_28020de	1152	144.0
pairs_282a12a	1158	144.74
pairs_2a6fe9b	1139	145.0
pairs_2af1856	1151	141.29
pairs_2c65308	1187	146.92000000000002
pairs_2cecfc6	1143	143.32
pairs_3b11e69	1146	142.60000000000002
pairs_3c235c2	1160	144.39
pairs_3c79927	1138	122.66
pairs_3d7fbbc	1149	146.28
pairs_3e7ecd4	1185	143.33
pairs_4e2abe4	1143	145.47
pairs_4ea02ae	1183	145.03
pairs_5101481	1139	140.19
pairs_5185964	1165	144.32999999999998
pairs_5392e8f	1163	144.1
pairs_55b0f3b	1166	144.99
pairs_56cbb04	1188	143.55
pairs_57435fb	1151	144.23
pairs_5884f65	1138	148.85
pairs_5cdc854	1150	135.99
pairs_60ed039	1172	146.35
pairs_73d0f64	1176	147.89
pairs_7544c8c	1161	141.42000000000002
pairs_7b34164	1143	150.22
pairs_7bed2f9	1158	143.63
pairs_865f1e4	1151	130.18
pairs_8708579	1176	133.29
pairs_8748c26	1169	145.37
pairs_8bab91d	1164	145.73000000000002
pairs_8ce3070	1147	139.92000000000002
pairs_90e328c	1155	141.62
pairs_914c7a1	1144	126.62
pairs_97f5c2c	1171	135.82999999999998
pairs_982c4b7	1155	147.72
pairs_9abc78b	1146	134.89
pairs_9b1f48e	1175	134.25
pairs_a0929db	1154	143.81
pairs_a7cf347	1180	120.55
pairs_a9e82db	1186	146.39
pairs_ab66923	1177	144.4
pairs_b42d838	1161	148.03
pairs_b6be7bf	1181	136.95
pairs_b7b280f	1185	138.13
pairs_bb9e209	1150	142.72
pairs_bbca271	1180	146.53
pairs_bed953b	1174	146.04
pairs_c04cc39	1172	133.2
pairs_c1ca72e	1152	144.31
pairs_c326412	1173	146.98000000000002
pairs_c85be4c	1145	133.81
pairs_d0abc77	1160	144.22
pairs_da1362f	1171	145.93
pairs_dda75e5	1143	148.25
pairs_e86e13f	1154	130.84
pairs_e94b840	1142	146.04000000000002
pairs_eadeaa4	1148	132.5
pairs_eb70f72	1164	142.76
pairs_ecdffd1	1170	134.0
pairs_ee33987	1182	142.87
pairs_f0dbba7	1168	141.54000000000002
pairs_f41e6ea	1185	134.75
pairs_f552238	1175	133.44
pairs_f69b9be	1140	127.18
pairs_f881d82	1175	138.45999999999998
pairs_fe3e99d	1175	141.32999999999998
pools_4k_2cd1f86	4021	1798.13
pools_4k_39674bb	4020	1755.55
pools_4k_864abfd	4021	1736.81
pools_4k_a76dee3	4022	1729.21
pools_4k_af64ae1	4020	1743.2399999999998
pools_4k_e723f1a	4023	1744.66
pairs_36f4f16	2019	370.69
pairs_8166e66	2018	330.38
pairs_b1ccc51	2021	359.89
pairs_dad3d87	2019	329.89000000000004
pairs_f269259	2020	325.62
pools_2k_40dc6b3	2021	336.25
pools_2k_461c961	2020	371.02
pools_2k_49c2efe	2018	360.24
pools_2k_519194b	2020	337.86
pools_2k_6501558	2018	359.0
pools_2k_78644b3	2020	350.16
pools_2k_8b1ae36	2021	346.05
pools_2k_afe9e12	2022	354.26
pools_2k_b3fdd0f	2019	358.69000000000005
pools_2k_b55e15c	2022	344.21000000000004
pools_2k_b5627aa	2022	344.84
pools_2k_ca51f0f	2022	332.28
pools_2k_d3a455f	2018	334.97999999999996
pools_2k_d53aa0b	2021	358.18
pools_2k_d5500fc	2022	367.95
pools_2k_dbb2f3d	2018	351.23
pools_2k_dfee848	2020	357.42999999999995
pools_2k_e4c3551	2023	364.36
pools_2k_e8ab6a4	2022	357.90999999999997
pools_2k_f83c7a3	2019	348.32
pairs_03ad2a9	1326	215.64999999999998
pairs_0442d6d	1326	181.96
pairs_0759b46	1345	183.70999999999998
pairs_0a665aa	1375	188.95000000000002
pairs_0e17f73	1341	191.95000000000002
pairs_15aff21	1335	177.76999999999998
pairs_1775510	1379	180.98
pairs_1b4c04d	1367	180.56
pairs_1ea4287	1355	184.53
pairs_1ee05a1	1354	190.35999999999999
pairs_2409aa5	1366	185.92
pairs_2c39d75	1354	189.5
pairs_2d90515	1331	192.15
pairs_318db3e	1327	183.26999999999998
pairs_339126b	1348	184.17999999999998
pairs_343536a	1350	189.87
pairs_3437316	1356	191.35
pairs_35672bb	1347	178.5
pairs_365c3d2	1342	191.73
pairs_387638c	1355	172.64
pairs_3e37f90	1336	182.37
pairs_4f07813	1344	175.07000000000002
pairs_5127653	1332	177.39
pairs_5e276f9	1320	190.41
pairs_5ea0d04	1370	186.01999999999998
pairs_66cca77	1339	188.75
pairs_682b6b5	1373	183.48
pairs_6b6c3a7	1370	192.03
pairs_6bffb60	1358	192.17000000000002
pairs_6d57142	1341	192.08999999999997
pairs_6d5b3ea	1334	181.06
pairs_743b0ab	1321	190.55
pairs_78a70a4	1349	181.0
pairs_7b8a22a	1337	176.9
pairs_8277860	1355	189.47
pairs_8354936	1378	182.86
pairs_88cdc21	1362	178.66
pairs_93a093e	1361	193.69
pairs_a4f97d2	1327	177.39
pairs_a93c7d4	1351	166.51
pairs_b2daf7e	1322	178.77
pairs_b3409ba	1323	180.19
pairs_b578939	1361	184.51
pairs_b8c8784	1356	184.15
pairs_bb6991d	1368	166.72
pairs_bc26723	1374	191.59
pairs_bc79707	1321	176.98
pairs_bdb1166	1352	189.28
pairs_c3f580b	1379	193.99
pairs_c558c3a	1381	184.67
pairs_cc4e1f7	1337	178.56
pairs_db6b6b5	1369	185.87
pairs_db88088	1373	193.62
pairs_e2efa39	1333	190.70999999999998
pairs_e356b98	1340	193.44
pairs_e57ca5d	1324	182.70999999999998
pairs_e688dc6	1366	191.61
pairs_eeeeaa5	1339	190.85000000000002
pairs_fe0e3cf	1332	189.05
pairs_009874f	972	107.36
pairs_018e5aa	976	78.51
pairs_030e025	947	92.49000000000001
pairs_04e2df9	956	91.72
pairs_0924c4c	949	90.58
pairs_0a0f050	945	75.85
pairs_0a484ae	962	82.35
pairs_0a86dd9	945	91.63
pairs_0f372d6	977	84.43
pairs_176b3be	942	80.13
pairs_177e147	942	75.05
pairs_1e5943d	953	84.66
pairs_250e527	970	90.03
pairs_25b3a64	972	76.51
pairs_26ea567	955	86.39
pairs_27ed4ae	982	85.94
pairs_2c5191c	970	93.6
pairs_2cd1236	956	93.97999999999999
pairs_2d31eff	940	89.59
pairs_2d94d6c	967	87.72999999999999
pairs_2f51966	957	88.69
pairs_2f62491	961	87.25
pairs_30a81b5	957	90.6
pairs_310b0cf	973	93.97
pairs_316086f	976	94.59
pairs_318e5e6	941	87.61000000000001
pairs_31ff903	963	93.37
pairs_32b1ff3	950	91.93
pairs_3478759	952	92.47999999999999
pairs_3bbe9a8	944	91.06
pairs_3c4c6b0	980	83.32
pairs_3da9c1c	948	91.06
pairs_3e1b91a	945	76.09
pairs_3e8a16f	957	94.42999999999999
pairs_3e8ff12	956	89.39
pairs_4100228	958	93.88
pairs_41801db	950	94.09
pairs_4705230	974	83.82000000000001
pairs_491f47b	959	88.22
pairs_4dcb2be	940	90.8
pairs_4e4def2	968	90.55
pairs_4f2fa4d	943	88.00999999999999
pairs_50e8fdd	944	75.06
pairs_531d83f	956	82.67999999999999
pairs_5596d8a	973	90.99
pairs_588f584	973	77.04
pairs_5896e96	938	92.81
pairs_5a7065d	942	88.69
pairs_5aed392	954	87.31
pairs_5aee3af	958	90.64999999999999
pairs_5ece386	953	88.29
pairs_618712e	946	91.25
pairs_62be425	971	76.57
pairs_6320534	974	93.13
pairs_649f961	980	84.99000000000001
pairs_652860f	960	81.28999999999999
pairs_65b1c8d	956	92.13999999999999
pairs_668e15a	948	88.61
pairs_67837e3	966	90.37
pairs_67b6da5	974	94.92
pairs_6ee3116	957	83.25999999999999
pairs_72cfbee	963	84.72
pairs_72fa90b	940	85.94
pairs_7b31fd5	958	93.66
pairs_7c6c25a	943	93.86
pairs_7c8bf79	967	90.39
pairs_80e8fce	981	93.03999999999999
pairs_82131ac	974	93.7
pairs_8357304	966	90.97
pairs_8467019	964	88.59
pairs_85a10bc	977	89.21
pairs_888caff	951	77.28999999999999
pairs_896d651	951	94.06
pairs_8bac8c9	959	93.57
pairs_8e843d6	972	94.00999999999999
pairs_8fcbf33	958	86.55000000000001
pairs_9435bdf	944	89.97
pairs_94e85a8	945	77.36
pairs_9920846	950	87.65
pairs_9c7f29e	960	84.41
pairs_9d21766	963	76.33999999999999
pairs_9dedcc7	978	95.08000000000001
pairs_a29039d	943	92.05000000000001
pairs_a43d981	948	79.12
pairs_a4de429	943	77.2
pairs_a6f8ad5	980	93.71
pairs_a87f2c0	961	87.85999999999999
pairs_aa585bd	974	93.53
pairs_adecd2a	941	79.64
pairs_b624b3d	968	94.46
pairs_b661d0d	960	75.41
pairs_beb16b4	941	76.85
pairs_c46fafe	961	75.47999999999999
pairs_c6863c6	967	75.21000000000001
pairs_c6d3e28	971	94.24
pairs_ca7133e	982	76.51
pairs_cf6c2b6	973	83.22
pairs_d609649	962	84.51
pairs_da78d5f	979	91.13
pairs_dd7b8b9	981	78.8
pairs_dffe0f2	973	81.50999999999999
pairs_e4b0e39	951	92.77
pairs_e68a582	972	91.47
pairs_e7851a9	956	94.19
pairs_e80415f	981	91.6
pairs_ed5a0fb	962	94.3
pairs_edb4e83	940	84.38
pairs_ef7d5a2	982	93.16
pairs_f1e1b35	957	93.2
pairs_f2eeefb	954	87.62
pairs_f46412c	939	88.59
pairs_f624394	947	91.23
pairs_f6701e0	939	93.51
pairs_f78896b	981	89.29
pairs_f7c9a73	965	93.46
pairs_fd3d183	956	92.68
pools_5k_35241fa	5056	3149.2000000000003
pools_5k_66b8132	5056	3138.87
pools_5k_e32e97f	5053	3123.64
pools_5k_ec8905f	5057	3127.6299999999997
pools_3k_2853d83	3076	1265.28
pools_3k_575bb6e	3073	1221.53
pools_3k_6e9f796	3075	1210.7
pools_3k_7490f08	3074	1218.9299999999998
pools_3k_87e8d2e	3076	1220.35
pools_3k_9943bf7	3074	1230.8400000000001
pools_3k_9a3f31a	3075	1201.47
pools_3k_aa83fe9	3073	1228.41
pools_3k_aec7d90	3076	1195.1599999999999
pools_3k_bd6e43a	3074	1229.93
pools_3k_d0287a0	3076	1235.52
pools_5k_0eb0fdf	5114	3059.1099999999997
pools_5k_1d139de	5115	3036.59
pools_5k_adba490	5114	3023.31
pools_5k_af33b0f	5114	3030.37
pools_5k_8d83e1c	5097	3037.2400000000002
pools_5k_e78a2f4	5096	2991.33
pools_5k_ff9a54a	5097	2993.02
pools_4k_0640a4e	4052	1751.51
pools_4k_6764dfd	4051	1724.72
pools_4k_9d2c6df	4051	1693.12
pools_4k_b6d4717	4051	1734.8000000000002
pools_4k_ba8ae9a	4050	1741.0700000000002
pools_4k_18fccf4	4095	1757.9199999999998
pools_4k_6c76261	4095	1748.17
pools_4k_a38d76b	4096	1753.48
pools_4k_d9293d2	4096	1747.4299999999998
pools_4k_e37ddb4	4096	1752.1599999999999
pools_5k_32af147	5041	3100.58
pools_5k_5006dd3	5044	3045.9700000000003
pools_5k_b537b76	5041	3059.31
pools_5k_b7f12f8	5042	3050.53
pools_3k_0b1f251	3045	874.1400000000001
pools_3k_468d1f6	3045	829.37
pools_3k_5814d70	3041	836.44
pools_3k_5f72fdf	3041	839.3100000000001
pools_3k_898bbdd	3044	831.99
pools_3k_afcbb90	3041	821.54
pools_3k_dab1139	3041	831.2700000000001
pools_3k_ebb5a83	3045	844.09
pools_3k_eca679c	3045	829.19
pools_3k_f14f2e7	3041	833.74
pools_3k_f7907b4	3044	833.24
pools_5k_2f0eaa5	5101	3139.65
